تاریخ,درجہ_حرارت_زیادہ,درجہ_حرارت_کم,بارش
۲۰۰۸-۱۰-۲۸,۳۰.۵,۱۶.۷,۰.۰
۲۰۰۸-۱۰-۲۹,۳۱.۲,۱۷.۰,۰.۰
۲۰۰۸-۱۰-۳۰,۲۹.۲,۱۷.۸,۰.۰
۲۰۰۸-۱۰-۳۱,۳۰.۷,۱۵.۵,۰.۰
۲۰۰۸-۱۱-۰۱,۳۲.۲,۱۵.۳,۰.۰
۲۰۰۸-۱۱-۰۲,۳۲.۲,۱۵.۰,۰.۰
۲۰۰۸-۱۱-۰۳,۳۳.۵,۱۵.۷,۰.۰
۲۰۰۸-۱۱-۰۴,۳۳.۶,۱۴.۵,۰.۰
۲۰۰۸-۱۱-۰۵,۳۴.۲,۱۴.۴,۰.۰
۲۰۰۸-۱۱-۰۶,۳۳.۰,۱۴.۰,۰.۰
۲۰۰۸-۱۱-۰۷,۳۱.۷,۱۵.۲,۰.۰
۲۰۰۸-۱۱-۰۸,۳۲.۰,۱۴.۵,۰.۰
۲۰۰۸-۱۱-۰۹,۳۱.۰,۱۴.۲,۰.۰
۲۰۰۸-۱۱-۱۰,۳۰.۰,۱۴.۲,۰.۰
۲۰۰۸-۱۱-۱۱,۳۰.۸,۱۴.۲,۰.۰
۲۰۰۸-۱۱-۱۲,۳۰.۲,۱۴.۴,۰.۰
۲۰۰۸-۱۱-۱۳,۲۸.۵,۱۳.۰,۰.۰
۲۰۰۸-۱۱-۱۴,۲۵.۰,۱۰.۲,۰.۰
۲۰۰۸-۱۱-۱۵,۲۶.۵,۸.۵,۰.۰
۲۰۰۸-۱۱-۱۶,۲۶.۲,۷.۴,۰.۰
۲۰۰۸-۱۱-۱۷,۲۶.۷,۷.۷,۰.۰
۲۰۰۸-۱۱-۱۸,۲۶.۸,۸.۲,۰.۰
۲۰۰۸-۱۱-۱۹,۲۶.۸,۸.۶,۰.۰
۲۰۰۸-۱۱-۲۰,۲۶.۷,۸.۹,۰.۰
۲۰۰۸-۱۱-۲۱,۲۴.۷,۷.۲,۰.۰
۲۰۰۸-۱۱-۲۲,۲۵.۵,۷.۵,۰.۰
۲۰۰۸-۱۱-۲۳,۲۵.۵,۷.۸,۰.۰
۲۰۰۸-۱۱-۲۴,۲۶.۰,۸.۲,۰.۰
۲۰۰۸-۱۱-۲۵,۲۷.۰,۸.۵,۰.۰
۲۰۰۸-۱۱-۲۶,۲۶.۰,۸.۵,۰.۰
۲۰۰۸-۱۱-۲۷,۲۵.۲,۸.۷,۰.۰
۲۰۰۸-۱۱-۲۸,۲۵.۸,۷.۵,۰.۰
۲۰۰۸-۱۱-۲۹,۲۷.۵,۷.۵,۰.۰
۲۰۰۸-۱۱-۳۰,۳۰.۵,۷.۲,۰.۰
۲۰۰۸-۱۲-۰۱,۲۸.۸,۷.۰,۰.۰
۲۰۰۸-۱۲-۰۲,۲۶.۷,۶.۶,۰.۰
۲۰۰۸-۱۲-۰۳,۲۵.۸,۶.۸,۰.۰
۲۰۰۸-۱۲-۰۴,۲۶.۲,۷.۰,۰.۰
۲۰۰۸-۱۲-۰۵,۲۷.۰,۷.۴,۰.۰
۲۰۰۸-۱۲-۰۶,۲۶.۲,۷.۲,۰.۰
۲۰۰۸-۱۲-۰۷,۲۷.۲,۸.۲,۰.۰
۲۰۰۸-۱۲-۰۸,۲۵.۲,۱۴.۰,۸.۴
۲۰۰۸-۱۲-۰۹,۲۱.۵,۱۴.۲,۱۰.۸
۲۰۰۸-۱۲-۱۰,۲۱.۰,۷.۷,۰.۰
۲۰۰۸-۱۲-۱۱,۲۳.۰,۷.۱,۰.۰
۲۰۰۸-۱۲-۱۲,۲۳.۷,۷.۰,۰.۰
۲۰۰۸-۱۲-۱۳,۲۴.۲,۶.۲,۰.۰
۲۰۰۸-۱۲-۱۴,۲۳.۲,۶.۵,۰.۰
۲۰۰۸-۱۲-۱۵,۲۳.۰,۶.۰,۰.۰
۲۰۰۸-۱۲-۱۶,۲۲.۰,۶.۰,۰.۰
۲۰۰۸-۱۲-۱۷,۲۲.۸,۷.۱,۰.۰
۲۰۰۸-۱۲-۱۸,۲۳.۲,۹.۶,۰.۰
۲۰۰۸-۱۲-۱۹,۲۲.۶,۱۲.۲,۰.۰
۲۰۰۸-۱۲-۲۰,۱۷.۷,۱۳.۸,۲۲.۹
۲۰۰۸-۱۲-۲۱,۱۷.۷,۶.۲,۰.۰
۲۰۰۸-۱۲-۲۲,۲۳.۲,۵.۰,۰.۰
۲۰۰۸-۱۲-۲۳,۲۲.۸,۴.۵,۰.۰
۲۰۰۸-۱۲-۲۴,۲۱.۵,۴.۸,۰.۰
۲۰۰۸-۱۲-۲۵,۲۲.۰,۶.۴,۰.۰
۲۰۰۸-۱۲-۲۶,۲۲.۰,۵.۵,۰.۰
۲۰۰۸-۱۲-۲۷,۲۱.۰,۴.۵,۰.۰
۲۰۰۸-۱۲-۲۸,۱۹.۰,۵.۰,۰.۰
۲۰۰۸-۱۲-۲۹,۱۷.۲,۶.۰,۰.۰
۲۰۰۸-۱۲-۳۰,۱۲.۵,۷.۸,۰.۰
۲۰۰۸-۱۲-۳۱,۱۸.۰,۴.۳,۰.۰
۲۰۰۹-۰۱-۰۱,۲۱.۲,۴.۰,۰.۰
۲۰۰۹-۰۱-۰۲,۲۱.۰,۴.۰,۰.۰
۲۰۰۹-۰۱-۰۳,۲۱.۰,۵.۶,۰.۰
۲۰۰۹-۰۱-۰۴,۱۵.۷,۷.۸,۴.۷
۲۰۰۹-۰۱-۰۵,۱۸.۰,۵.۹,۰.۰
۲۰۰۹-۰۱-۰۶,۱۹.۰,۴.۵,۰.۰
۲۰۰۹-۰۱-۰۷,۱۹.۲,۳.۲,۰.۰
۲۰۰۹-۰۱-۰۸,۱۹.۵,۳.۶,۰.۰
۲۰۰۹-۰۱-۰۹,۱۸.۵,۳.۵,۰.۰
۲۰۰۹-۰۱-۱۰,۱۷.۵,۳.۵,۰.۰
۲۰۰۹-۰۱-۱۱,۲۱.۰,۳.۰,۰.۰
۲۰۰۹-۰۱-۱۲,۲۱.۰,۳.۰,۰.۰
۲۰۰۹-۰۱-۱۳,۲۲.۵,۴.۰,۰.۰
۲۰۰۹-۰۱-۱۴,۲۲.۰,۵.۲,۰.۰
۲۰۰۹-۰۱-۱۵,۲۳.۰,۶.۵,۰.۰
۲۰۰۹-۰۱-۱۶,۲۲.۲,۷.۸,۳.۳
۲۰۰۹-۰۱-۱۷,۱۵.۰,۱۰.۶,۸.۰
۲۰۰۹-۰۱-۱۸,۲۱.۳,۸.۵,۰.۰
۲۰۰۹-۰۱-۱۹,۱۹.۷,۶.۵,۰.۰
۲۰۰۹-۰۱-۲۰,۲۰.۷,۵.۵,۰.۰
۲۰۰۹-۰۱-۲۱,۲۲.۵,۵.۷,۰.۰
۲۰۰۹-۰۱-۲۲,۲۲.۷,۶.۲,۰.۰
۲۰۰۹-۰۱-۲۳,۲۲.۸,۵.۸,۰.۰
۲۰۰۹-۰۱-۲۴,۲۳.۸,۶.۸,۰.۰
۲۰۰۹-۰۱-۲۵,۲۴.۰,۹.۸,۰.۰
۲۰۰۹-۰۱-۲۶,۲۲.۵,۱۰.۰,۰.۴
۲۰۰۹-۰۱-۲۷,۱۹.۶,۷.۲,۰.۰
۲۰۰۹-۰۱-۲۸,۲۰.۰,۷.۵,۰.۰
۲۰۰۹-۰۱-۲۹,۲۳.۰,۷.۵,۰.۰
۲۰۰۹-۰۱-۳۰,۲۲.۸,۷.۷,۰.۰
۲۰۰۹-۰۱-۳۱,۲۳.۵,۶.۲,۰.۰
۲۰۰۹-۰۲-۰۱,۲۳.۰,۶.۰,۰.۰
۲۰۰۹-۰۲-۰۲,۲۳.۸,۶.۵,۰.۰
۲۰۰۹-۰۲-۰۳,۲۴.۳,۷.۵,۰.۰
۲۰۰۹-۰۲-۰۴,۲۴.۲,۱۰.۵,۰.۰
۲۰۰۹-۰۲-۰۵,۲۴.۵,۱۰.۰,۰.۰
۲۰۰۹-۰۲-۰۶,۲۲.۸,۹.۳,۰.۰
۲۰۰۹-۰۲-۰۷,۲۲.۳,۵.۶,۰.۰
۲۰۰۹-۰۲-۰۸,۲۳.۰,۵.۴,۰.۰
۲۰۰۹-۰۲-۰۹,۲۴.۷,۵.۵,۰.۰
۲۰۰۹-۰۲-۱۰,۲۲.۳,۷.۷,۰.۰
۲۰۰۹-۰۲-۱۱,۲۰.۸,۸.۵,۰.۰
۲۰۰۹-۰۲-۱۲,۲۱.۵,۷.۵,۰.۰
۲۰۰۹-۰۲-۱۳,۲۲.۸,۹.۲,۰.۰
۲۰۰۹-۰۲-۱۴,۱۷.۸,۸.۵,۴.۰
۲۰۰۹-۰۲-۱۵,۱۸.۲,۶.۸,۰.۰
۲۰۰۹-۰۲-۱۶,۲۳.۰,۸.۰,۰.۰
۲۰۰۹-۰۲-۱۷,۲۴.۵,۸.۲,۰.۰
۲۰۰۹-۰۲-۱۸,۲۵.۲,۸.۵,۰.۰
۲۰۰۹-۰۲-۱۹,۲۶.۰,۹.۵,۴.۶
۲۰۰۹-۰۲-۲۰,۲۳.۲,۱۰.۰,۰.۰
۲۰۰۹-۰۲-۲۱,۲۵.۵,۱۱.۰,۰.۰
۲۰۰۹-۰۲-۲۲,۲۶.۲,۱۱.۲,۰.۰
۲۰۰۹-۰۲-۲۳,۲۵.۵,۱۱.۵,۰.۰
۲۰۰۹-۰۲-۲۴,۲۵.۸,۱۳.۰,۰.۰
۲۰۰۹-۰۲-۲۵,۲۵.۵,۱۲.۰,۰.۰
۲۰۰۹-۰۲-۲۶,۲۷.۵,۱۱.۴,۰.۰
۲۰۰۹-۰۲-۲۷,۲۷.۲,۱۱.۸,۰.۰
۲۰۰۹-۰۲-۲۸,۲۷.۵,۱۰.۷,۰.۰
۲۰۰۹-۰۳-۰۱,۲۸.۲,۱۱.۰,۰.۰
۲۰۰۹-۰۳-۰۲,۲۹.۰,۱۲.۵,۰.۰
۲۰۰۹-۰۳-۰۳,۲۹.۲,۱۴.۰,۰.۰
۲۰۰۹-۰۳-۰۴,۲۸.۲,۱۴.۰,۰.۰
۲۰۰۹-۰۳-۰۵,۲۸.۵,۱۱.۵,۰.۰
۲۰۰۹-۰۳-۰۶,۳۰.۵,۱۲.۰,۰.۰
۲۰۰۹-۰۳-۰۷,۲۸.۷,۱۳.۵,۰.۰
۲۰۰۹-۰۳-۰۸,۲۹.۲,۱۰.۰,۰.۰
۲۰۰۹-۰۳-۰۹,۳۰.۰,۱۰.۵,۰.۰
۲۰۰۹-۰۳-۱۰,۲۸.۰,۱۱.۷,۰.۰
۲۰۰۹-۰۳-۱۱,۲۹.۸,۹.۰,۰.۰
۲۰۰۹-۰۳-۱۲,۳۰.۵,۱۰.۰,۰.۰
۲۰۰۹-۰۳-۱۳,۳۱.۰,۱۲.۵,۰.۰
۲۰۰۹-۰۳-۱۴,۳۰.۵,۱۳.۰,۰.۰
۲۰۰۹-۰۳-۱۵,۳۱.۵,۱۳.۷,۰.۰
۲۰۰۹-۰۳-۱۶,۳۱.۵,۱۳.۲,۰.۰
۲۰۰۹-۰۳-۱۷,۳۰.۵,۱۴.۸,۰.۰
۲۰۰۹-۰۳-۱۸,۳۱.۵,۱۵.۵,۰.۰
۲۰۰۹-۰۳-۱۹,۳۲.۰,۱۶.۲,۰.۰
۲۰۰۹-۰۳-۲۰,۲۹.۸,۱۵.۰,۰.۰
۲۰۰۹-۰۳-۲۱,۲۸.۵,۱۳.۰,۰.۰
۲۰۰۹-۰۳-۲۲,۲۸.۸,۱۴.۰,۰.۰
۲۰۰۹-۰۳-۲۳,۲۹.۰,۱۶.۰,۰.۰
۲۰۰۹-۰۳-۲۴,۳۰.۵,۱۶.۵,۰.۲
۲۰۰۹-۰۳-۲۵,۲۳.۰,۱۳.۸,۳.۵
۲۰۰۹-۰۳-۲۶,۲۵.۷,۱۳.۸,۰.۰
۲۰۰۹-۰۳-۲۷,۲۷.۷,۱۶.۰,۲.۸
۲۰۰۹-۰۳-۲۸,۲۳.۸,۱۴.۸,۲.۶
۲۰۰۹-۰۳-۲۹,۱۹.۷,۱۲.۵,۶.۰
۲۰۰۹-۰۳-۳۰,۲۵.۵,۱۲.۴,۰.۰
۲۰۰۹-۰۳-۳۱,۲۸.۰,۱۴.۵,۰.۰
۲۰۰۹-۰۴-۰۱,۳۱.۰,۱۷.۵,۰.۰
۲۰۰۹-۰۴-۰۲,۳۲.۲,۱۸.۰,۰.۰
۲۰۰۹-۰۴-۰۳,۳۲.۴,۱۷.۰,۱.۰
۲۰۰۹-۰۴-۰۴,۳۲.۵,۱۸.۰,۰.۰
۲۰۰۹-۰۴-۰۵,۳۲.۰,۱۷.۰,۰.۰
۲۰۰۹-۰۴-۰۶,۳۳.۲,۱۶.۶,۰.۰
۲۰۰۹-۰۴-۰۷,۲۷.۵,۱۵.۵,۰.۰
۲۰۰۹-۰۴-۰۸,۲۸.۵,۱۵.۴,۴۴.۶
۲۰۰۹-۰۴-۰۹,۲۵.۲,۱۴.۸,۰.۰
۲۰۰۹-۰۴-۱۰,۲۶.۷,۱۴.۲,۰.۰
۲۰۰۹-۰۴-۱۱,۳۰.۷,۱۷.۰,۰.۰
۲۰۰۹-۰۴-۱۲,۳۴.۵,۲۰.۵,۰.۰
۲۰۰۹-۰۴-۱۳,۳۵.۵,۱۹.۸,۰.۰
۲۰۰۹-۰۴-۱۴,۳۵.۵,۲۱.۰,۰.۰
۲۰۰۹-۰۴-۱۵,۳۵.۲,۱۸.۷,۰.۰
۲۰۰۹-۰۴-۱۶,۳۱.۵,۱۷.۶,۰.۴
۲۰۰۹-۰۴-۱۷,۳۳.۲,۱۶.۲,۰.۰
۲۰۰۹-۰۴-۱۸,۳۶.۰,۱۷.۵,۰.۰
۲۰۰۹-۰۴-۱۹,۳۸.۰,۱۸.۵,۰.۰
۲۰۰۹-۰۴-۲۰,۳۹.۲,۱۹.۳,۰.۰
۲۰۰۹-۰۴-۲۱,۳۷.۲,۲۱.۵,۰.۶
۲۰۰۹-۰۴-۲۲,۳۵.۰,۱۷.۳,۰.۰
۲۰۰۹-۰۴-۲۳,۳۵.۳,۱۶.۵,۰.۰
۲۰۰۹-۰۴-۲۴,۳۶.۵,۱۷.۲,۰.۰
۲۰۰۹-۰۴-۲۵,۳۶.۵,۱۸.۲,۰.۰
۲۰۰۹-۰۴-۲۶,۳۸.۲,۲۳.۰,۰.۰
۲۰۰۹-۰۴-۲۷,۳۸.۷,۲۱.۵,۰.۰
۲۰۰۹-۰۴-۲۸,۳۹.۰,۲۱.۷,۰.۰
۲۰۰۹-۰۴-۲۹,۴۰.۲,۲۳.۴,۰.۰
۲۰۰۹-۰۴-۳۰,۴۰.۰,۲۲.۵,۰.۰
۲۰۰۹-۰۵-۰۱,۴۰.۵,۲۴.۰,۰.۰
۲۰۰۹-۰۵-۰۲,۴۲.۲,۲۷.۳,۰.۰
۲۰۰۹-۰۵-۰۳,۴۱.۲,۲۶.۰,۰.۰
۲۰۰۹-۰۵-۰۴,۳۹.۰,۲۱.۰,۰.۰
۲۰۰۹-۰۵-۰۵,۳۳.۲,۱۹.۵,۰.۰
۲۰۰۹-۰۵-۰۶,۳۳.۰,۲۰.۵,۰.۰
۲۰۰۹-۰۵-۰۷,۳۴.۵,۱۹.۵,۰.۰
۲۰۰۹-۰۵-۰۸,۳۷.۳,۲۴.۰,۰.۰
۲۰۰۹-۰۵-۰۹,۳۷.۲,۲۲.۰,۰.۰
۲۰۰۹-۰۵-۱۰,۳۷.۲,۲۳.۰,۰.۰
۲۰۰۹-۰۵-۱۱,۳۶.۸,۲۱.۰,۰.۰
۲۰۰۹-۰۵-۱۲,۳۸.۵,۲۲.۵,۰.۰
۲۰۰۹-۰۵-۱۳,۴۰.۲,۲۴.۰,۰.۰
۲۰۰۹-۰۵-۱۴,۴۱.۷,۲۵.۰,۰.۰
۲۰۰۹-۰۵-۱۵,۴۳.۴,۲۷.۷,۰.۰
۲۰۰۹-۰۵-۱۶,۴۱.۵,۲۸.۵,۰.۰
۲۰۰۹-۰۵-۱۷,۴۲.۰,۲۷.۰,۰.۰
۲۰۰۹-۰۵-۱۸,۴۲.۷,۲۶.۸,۰.۰
۲۰۰۹-۰۵-۱۹,۴۴.۲,۲۸.۰,۰.۰
۲۰۰۹-۰۵-۲۰,۴۴.۷,۲۷.۰,۰.۰
۲۰۰۹-۰۵-۲۱,۴۲.۲,۲۸.۵,۰.۰
۲۰۰۹-۰۵-۲۲,۴۳.۲,۲۷.۸,۰.۰
۲۰۰۹-۰۵-۲۳,۴۳.۳,۲۸.۰,۰.۰
۲۰۰۹-۰۵-۲۴,۴۲.۰,۲۷.۵,۰.۰
۲۰۰۹-۰۵-۲۵,۴۱.۵,۲۶.۵,۰.۰
۲۰۰۹-۰۵-۲۶,۳۸.۷,۲۲.۴,۰.۰
۲۰۰۹-۰۵-۲۷,۴۱.۷,۲۶.۵,۰.۰
۲۰۰۹-۰۵-۲۸,۴۳.۲,۲۷.۰,۰.۰
۲۰۰۹-۰۵-۲۹,۴۳.۷,۲۷.۰,۰.۰
۲۰۰۹-۰۵-۳۰,۴۳.۵,۲۶.۲,۰.۰
۲۰۰۹-۰۵-۳۱,۳۹.۵,۲۶.۵,۰.۰
۲۰۰۹-۰۶-۰۱,۳۹.۲,۲۵.۰,۰.۰
۲۰۰۹-۰۶-۰۲,۳۷.۰,۲۷.۸,۰.۰
۲۰۰۹-۰۶-۰۳,۴۰.۷,۲۴.۰,۸.۰
۲۰۰۹-۰۶-۰۴,۴۰.۲,۲۷.۳,۰.۰
۲۰۰۹-۰۶-۰۵,۴۳.۰,۲۸.۵,۰.۰
۲۰۰۹-۰۶-۰۶,۴۲.۷,۲۸.۰,۰.۰
۲۰۰۹-۰۶-۰۷,۳۹.۰,۲۴.۸,۰.۰
۲۰۰۹-۰۶-۰۸,۴۰.۵,۲۴.۵,۰.۰
۲۰۰۹-۰۶-۰۹,۳۹.۸,۲۳.۰,۰.۰
۲۰۰۹-۰۶-۱۰,۴۰.۸,۲۵.۹,۰.۰
۲۰۰۹-۰۶-۱۱,۴۲.۵,۲۶.۰,۰.۰
۲۰۰۹-۰۶-۱۲,۴۳.۰,۲۶.۰,۵.۴
۲۰۰۹-۰۶-۱۳,۴۱.۸,۲۵.۵,۳.۶
۲۰۰۹-۰۶-۱۴,۴۲.۵,۲۲.۵,۱۶.۴
۲۰۰۹-۰۶-۱۵,۳۶.۰,۲۴.۵,۰.۰
۲۰۰۹-۰۶-۱۶,۳۴.۴,۲۲.۲,۰.۰
۲۰۰۹-۰۶-۱۷,۳۴.۷,۲۲.۲,۳.۰
۲۰۰۹-۰۶-۱۸,۳۵.۰,۲۵.۰,۰.۰
۲۰۰۹-۰۶-۱۹,۳۷.۸,۲۲.۲,۰.۰
۲۰۰۹-۰۶-۲۰,۳۸.۲,۲۳.۴,۰.۰
۲۰۰۹-۰۶-۲۱,۴۲.۰,۲۶.۰,۰.۰
۲۰۰۹-۰۶-۲۲,۴۳.۰,۲۷.۰,۰.۰
۲۰۰۹-۰۶-۲۳,۴۳.۰,۲۵.۰,۰.۲
۲۰۰۹-۰۶-۲۴,۴۳.۷,۲۶.۵,۰.۰
۲۰۰۹-۰۶-۲۵,۴۲.۰,۲۶.۵,۰.۰
۲۰۰۹-۰۶-۲۶,۳۵.۲,۲۶.۷,۰.۰
۲۰۰۹-۰۶-۲۷,۴۲.۲,۲۸.۷,۰.۰
۲۰۰۹-۰۶-۲۸,۴۴.۲,۲۹.۵,۰.۰
۲۰۰۹-۰۶-۲۹,۴۴.۲,۳۰.۵,۰.۰
۲۰۰۹-۰۶-۳۰,۴۲.۵,۲۹.۰,۰.۰
۲۰۰۹-۰۷-۰۱,۳۷.۳,۲۲.۴,۶.۶
۲۰۰۹-۰۷-۰۲,۳۷.۲,۲۳.۰,۲.۰
۲۰۰۹-۰۷-۰۳,۳۵.۵,۲۲.۰,۱۵.۰
۲۰۰۹-۰۷-۰۴,۳۴.۰,۲۵.۵,۰.۰
۲۰۰۹-۰۷-۰۵,۳۵.۶,۲۵.۵,۰.۰
۲۰۰۹-۰۷-۰۶,۳۸.۷,۲۷.۰,۰.۰
۲۰۰۹-۰۷-۰۷,۴۱.۷,۲۸.۰,۰.۰
۲۰۰۹-۰۷-۰۸,۴۲.۵,۳۰.۰,۰.۰
۲۰۰۹-۰۷-۰۹,۴۲.۷,۲۹.۶,۰.۰
۲۰۰۹-۰۷-۱۰,۴۰.۰,۲۸.۳,۰.۰
۲۰۰۹-۰۷-۱۱,۳۵.۲,۲۸.۰,۰.۰
۲۰۰۹-۰۷-۱۲,۳۸.۲,۲۸.۵,۰.۰
۲۰۰۹-۰۷-۱۳,۴۰.۲,۲۹.۶,۰.۰
۲۰۰۹-۰۷-۱۴,۴۰.۴,۲۱.۵,۵۲.۴
۲۰۰۹-۰۷-۱۵,۳۲.۰,۲۲.۲,۰.۴
۲۰۰۹-۰۷-۱۶,۳۶.۵,۲۸.۵,۰.۰
۲۰۰۹-۰۷-۱۷,۳۷.۲,۲۹.۵,۰.۰
۲۰۰۹-۰۷-۱۸,۳۹.۷,۳۰.۵,۰.۰
۲۰۰۹-۰۷-۱۹,۳۸.۰,۳۰.۵,۰.۰
۲۰۰۹-۰۷-۲۰,۳۸.۵,۳۰.۸,۰.۰
۲۰۰۹-۰۷-۲۱,۳۸.۲,۳۰.۵,۰.۰
۲۰۰۹-۰۷-۲۲,۳۹.۲,۲۹.۵,۰.۰
۲۰۰۹-۰۷-۲۳,۳۸.۲,۲۵.۵,۰.۰
۲۰۰۹-۰۷-۲۴,۳۴.۸,۲۶.۵,۰.۰
۲۰۰۹-۰۷-۲۵,۳۴.۷,۲۷.۱,۰.۰
۲۰۰۹-۰۷-۲۶,۳۷.۸,۲۸.۵,۰.۰
۲۰۰۹-۰۷-۲۷,۳۹.۰,۳۰.۰,۰.۰
۲۰۰۹-۰۷-۲۸,۳۸.۰,۲۹.۵,۰.۰
۲۰۰۹-۰۷-۲۹,۳۵.۵,۲۸.۰,۰.۰
۲۰۰۹-۰۷-۳۰,۳۴.۰,۲۵.۵,۱.۰
۲۰۰۹-۰۷-۳۱,۳۵.۵,۲۷.۵,۰.۰
۲۰۰۹-۰۸-۰۱,۳۶.۵,۲۷.۳,۰.۰
۲۰۰۹-۰۸-۰۲,۳۷.۰,۲۹.۵,۰.۰
۲۰۰۹-۰۸-۰۳,۳۷.۸,۲۹.۵,۰.۰
۲۰۰۹-۰۸-۰۴,۳۸.۲,۲۹.۵,۰.۰
۲۰۰۹-۰۸-۰۵,۳۸.۲,۲۹.۸,۰.۰
۲۰۰۹-۰۸-۰۶,۳۸.۶,۲۹.۸,۰.۰
۲۰۰۹-۰۸-۰۷,۳۸.۰,۳۰.۵,۰.۰
۲۰۰۹-۰۸-۰۸,۳۶.۲,۲۵.۵,۳.۰
۲۰۰۹-۰۸-۰۹,۳۸.۵,۲۸.۵,۰.۰
۲۰۰۹-۰۸-۱۰,۳۸.۲,۲۹.۵,۰.۰
۲۰۰۹-۰۸-۱۱,۳۸.۲,۲۹.۵,۰.۰
۲۰۰۹-۰۸-۱۲,۳۹.۰,۲۸.۵,۰.۰
۲۰۰۹-۰۸-۱۳,۲۹.۸,۲۸.۵,۰.۰
۲۰۰۹-۰۸-۱۴,۳۹.۰,۲۸.۳,۰.۰
۲۰۰۹-۰۸-۱۵,۳۸.۰,۲۹.۰,۰.۰
۲۰۰۹-۰۸-۱۶,۳۷.۵,۲۸.۰,۰.۰
۲۰۰۹-۰۸-۱۷,۳۷.۷,۲۸.۵,۰.۰
۲۰۰۹-۰۸-۱۸,۳۶.۲,۲۸.۵,۲.۰
۲۰۰۹-۰۸-۱۹,۳۶.۳,۲۴.۰,۱۳.۶
۲۰۰۹-۰۸-۲۰,۳۳.۸,۲۴.۲,۱۰.۰
۲۰۰۹-۰۸-۲۱,۳۵.۳,۲۱.۰,۰.۴
۲۰۰۹-۰۸-۲۲,۳۰.۲,۲۳.۰,۰.۰
۲۰۰۹-۰۸-۲۳,۳۵.۵,۲۶.۰,۴۱.۰
۲۰۰۹-۰۸-۲۴,۳۵.۰,۲۱.۷,۰.۰
۲۰۰۹-۰۸-۲۵,۳۵.۳,۲۵.۵,۰.۰
۲۰۰۹-۰۸-۲۶,۳۶.۲,۲۲.۱,۵.۲
۲۰۰۹-۰۸-۲۷,۲۹.۷,۲۱.۲,۶.۴
۲۰۰۹-۰۸-۲۸,۳۴.۷,۲۶.۰,۰.۰
۲۰۰۹-۰۸-۲۹,۳۵.۷,۲۶.۰,۰.۰
۲۰۰۹-۰۸-۳۰,۳۵.۶,۲۷.۲,۰.۰
۲۰۰۹-۰۸-۳۱,۳۶.۷,۲۵.۰,۰.۰
۲۰۰۹-۰۹-۰۱,۳۲.۰,۲۵.۰,۰.۰
۲۰۰۹-۰۹-۰۲,۳۵.۲,۲۵.۷,۰.۰
۲۰۰۹-۰۹-۰۳,۳۵.۶,۲۳.۵,۲.۲
۲۰۰۹-۰۹-۰۴,۲۶.۷,۲۲.۳,۳۲.۰
۲۰۰۹-۰۹-۰۵,۳۲.۹,۲۳.۰,۰.۰
۲۰۰۹-۰۹-۰۶,۳۴.۰,۲۳.۶,۰.۰
۲۰۰۹-۰۹-۰۷,۳۴.۲,۲۳.۳,۰.۰
۲۰۰۹-۰۹-۰۸,۳۴.۷,۲۴.۰,۰.۰
۲۰۰۹-۰۹-۰۹,۳۶.۰,۲۵.۰,۰.۰
۲۰۰۹-۰۹-۱۰,۳۶.۲,۲۴.۵,۰.۰
۲۰۰۹-۰۹-۱۱,۳۶.۵,۲۴.۵,۰.۰
۲۰۰۹-۰۹-۱۲,۳۴.۲,۲۳.۵,۰.۰
۲۰۰۹-۰۹-۱۳,۳۴.۳,۲۵.۰,۰.۰
۲۰۰۹-۰۹-۱۴,۳۶.۲,۲۳.۵,۰.۰
۲۰۰۹-۰۹-۱۵,۳۵.۵,۲۵.۵,۲.۰
۲۰۰۹-۰۹-۱۶,۳۶.۵,۲۲.۵,۰.۰
۲۰۰۹-۰۹-۱۷,۳۳.۳,۲۳.۰,۰.۰
۲۰۰۹-۰۹-۱۸,۳۵.۲,۲۳.۷,۰.۰
۲۰۰۹-۰۹-۱۹,۲۷.۰,۲۴.۰,۰.۰
۲۰۰۹-۰۹-۲۰,۳۷.۷,۲۳.۷,۰.۰
۲۰۰۹-۰۹-۲۱,۳۸.۰,۲۳.۵,۰.۰
۲۰۰۹-۰۹-۲۲,۳۸.۲,۲۳.۷,۰.۰
۲۰۰۹-۰۹-۲۳,۳۹.۲,۲۵.۵,۰.۰
۲۰۰۹-۰۹-۲۴,۳۸.۰,۲۶.۵,۰.۰
۲۰۰۹-۰۹-۲۵,۳۷.۸,۲۶.۳,۰.۰
۲۰۰۹-۰۹-۲۶,۳۸.۵,۲۴.۷,۰.۰
۲۰۰۹-۰۹-۲۷,۳۶.۰,۲۴.۰,۰.۰
۲۰۰۹-۰۹-۲۸,۳۶.۷,۲۴.۵,۰.۰
۲۰۰۹-۰۹-۲۹,۳۶.۵,۲۳.۸,۰.۰
۲۰۰۹-۰۹-۳۰,۳۸.۵,۲۴.۰,۰.۰
۲۰۰۹-۱۰-۰۱,۳۸.۳,۲۴.۰,۰.۰
۲۰۰۹-۱۰-۰۲,۳۷.۷,۲۴.۰,۰.۰
۲۰۰۹-۱۰-۰۳,۳۷.۰,۲۵.۰,۰.۰
۲۰۰۹-۱۰-۰۴,۳۶.۵,۱۹.۵,۱۲.۶
۲۰۰۹-۱۰-۰۵,۲۹.۲,۱۹.۰,۱۱.۸
۲۰۰۹-۱۰-۰۶,۳۲.۲,۲۱.۱,۰.۰
